"","team2","Season","team1","Margin","Won","Team.x","Conference.x","Team.y","Conference.y","Rank.x","AdjEM.x","AdjOE.x","AdjDE.x","AdjT.x","Luck.x","SOS.x","OppAdjOE.x","OppAdjDE.x","NonConSOS.x","eFGPct.x","TOPct.x","ORPct.x","FTRate.x","OppeFGPct.x","OppTOPct.x","OppORPct.x","OppFTRate.x","FGPct3.x","FGPct2.x","FTPct.x","BlkPct.x","StlPct.x","AssistPct.x","PctFGA3.x","OppFGPct3.x","OppFGPct2.x","OppFTPct.x","OppBlkPct.x","OppStlPct.x","OppAssistPct.x","OppPctFGA3.x","PctPtsFrom1.x","PctPtsFrom2.x","PctPtsFrom3.x","OppPctPtsFrom1.x","OppPctPtsFrom2.x","OppPctPtsFrom3.x","WinPct.x","SRS.x","PPG.x","FGMPG.x","FGPCT.x","FGM3PG.x","ORBPG.x","TRBPG.x","AstPG.x","StlPG.x","BlkPG.x","TOPG.x","ASTtoTO.x","OppFGMPG.x","OppFGPCT.x","OppFGM3PG.x","OppORBPG.x","OppTRBPG.x","OppAstPG.x","OppStlPG.x","OppBlkPG.x","OppTOPG.x","OppASTtoTO.x"
"708",1423,2016,1181,8,1,"duke","ACC","unc wilmington","CAA",-1.23240592357223,1.41607603589632,1.90270041755185,-0.253924909968372,-0.718605660710105,-1.42836386242343,2.15221326683466,2.07984418396721,-1.53981182149773,3.29519278885451,0.965319237256271,-0.82567172362114,0.292798675819505,1.04718226196741,0.905822120916729,-1.01406490021651,1.58484866697167,-5.17683290144707,1.53768397424245,0.0228145257960279,0.469344927372544,0.975863419014131,-0.380248078942746,0.332764041815663,1.09139313984072,0.0962893077472021,1.06015477003378,-1.27090732194738,-0.295878073187232,-0.321395967122982,1.13936501259097,0.203850311905768,0.738189204466171,-1.73280630055686,1.23313012466815,-5.15594522285265,2.71791440471842,1.11322905394752,-0.729398366662632,1.68935881491205,0.320763924652576,-0.420303696779415,0.242777323356479,1.5922145676626,-0.0366831093426067,-0.512477368562173,-0.0263906833774856,-0.888285172388215,-0.0843025550455659,-1.01823412049676,0.960200156669477,2.65159847994954,1.22374210899407,1.06577259901064,1.03077544687499,0.0910199829593619,2.81249571398571,-0.477763111782311,0.478685758186754,-1.62442329616488,3.36668850513442
"712",1424,2010,1320,3,1,"northern iowa","MVC","unlv","MWC",-0.253885407567385,0.235868553056602,-0.23253509552184,-0.59421532269247,-2.34932899076423,1.01767291218563,-0.134447921806535,0.13146650512937,0.406438859419609,-0.499663333874222,-1.02327811550989,0.295495647951851,0.573882249622049,1.31344133415585,0.411052337275787,-0.950263557678807,-0.984888191118149,-3.18366560973324,0.773069387804879,-2.1229409342042,1.07351108801204,-0.58174120890736,0.575825869430857,-2.32540020287053,0.353155128516446,-0.145723776626269,0.639802730267606,-0.806440325909098,-1.30073780040445,-0.945228719328457,-1.25365381132764,0.413320706621117,2.0512669183197,-1.68203766638629,0.610826252306478,-3.28403402046654,1.35367473567243,1.09006884254008,1.16397568008088,-0.117072443872616,-2.0024414839015,-2.5821411286238,-1.43515523503792,-0.157585201916775,-0.237756799621587,-0.543075733616342,-3.2067723093647,-1.62542408513441,-1.16684814706812,-0.619460471153132,-2.11604133922788,-0.299723115776792,0.43917606752686,0.0163796438107219,-1.62293782584346,-2.00716113575505,-1.00267574907095,-0.145951856975581,-1.26603813815286,-1.88839689862894,0.407076452798273
"717",1425,2008,1243,13,1,"kansas st.","B12","usc","P10",-0.0326097791404411,0.00577680578364265,0.526763659508764,0.624170251321859,1.5344965356879,-1.09264241119647,-0.34515200966114,-0.490877868970743,0.102495415606561,-0.574390594913908,-1.48234151569175,-0.431995334443149,2.83937995740274,-0.286212706741997,1.57998696928792,1.12694736017799,-1.53487155150122,1.81236748010968,-2.61078812435097,-0.450474443624758,0.205252313339123,0.649183984869008,-0.706718565848362,1.06186291554227,0.838010065178418,3.19331931793394,0.343232851788259,-1.47880327485603,-0.878670771865582,0.950070162313138,1.61566878304553,-0.882301461809242,0.345396211587871,-0.28268630354531,0.0951571997650839,1.04327864578859,-0.640812911738356,-0.128521306261258,-0.0815309478893205,0.226907994190176,1.76915828551141,1.46116436724288,-1.6066033997403,0.595194014871216,NA,2.57190739547632,1.6912019790887,1.33832371319819,-0.805289282453549,0.469156114677454,0.824838105872234,0.544831372926289,1.50940835692321,NA,NA,-0.267799215049603,NA,NA,NA,NA,NA
"718",1425,2009,1130,-17,0,"boston college","ACC","usc","P10",1.00744487755267,-0.868026422813588,0.469338588604771,1.98075709095996,0.473625941941356,1.58469994003918,-0.761456829360258,-1.09026324970788,0.11045760158459,-1.70016052935117,-0.449704497268905,-0.747581644653316,0.849201833137176,-1.20743869138204,0.533878939370167,-0.610993463914665,2.06269210475112,0.350170775732305,0.276041264044533,-0.639253635515105,1.77607341648156,4.40069124925338,0.198155660943382,1.2942639825176,2.13607570303039,-0.194134075477977,0.925994961613983,-0.619476602959925,-0.910032102235441,-0.541645067523063,-0.857144131466257,-1.38140878005268,-0.274123988606584,-2.02576575718492,2.01811439349576,0.0806729060257428,1.43896697700051,-1.56406079275322,0.107780309902503,-0.543083596551585,1.13780284618411,0.555387384443124,-1.35556197906275,2.12824201797991,NA,0.446745761979078,1.23922195445997,-0.25277219239617,-0.352431088520003,-0.210621858554676,0.981327000137275,1.66968962842446,1.07661412477274,-0.68518351888316,NA,1.59707887588111,NA,NA,NA,-0.268425485855917,NA
"719",1425,2009,1277,5,1,"michigan st.","B10","usc","P10",-0.326461128519573,0.669248897309437,0.659846812677489,-0.306060724429981,0.756990318754893,2.83252167939863,0.0806360803872348,-0.498530866758406,-0.695627334870208,0.847095337207378,-0.410511896637141,-0.0663116873092848,0.875201389404754,-0.293590057478971,0.448146343236781,0.0372138066863592,-1.29900293892355,0.669726370951195,1.04275630604984,-1.0099347920432,0.687832610082016,2.13319747124429,-0.575708524194352,2.57856846347496,1.0646716231798,-0.871699013271527,1.14453075279863,-0.525994741485345,-1.59056654242755,-0.0309831852159285,-0.182119140083701,0.332059676632482,0.155539612508811,-1.42488325174592,1.27075850587048,0.408022872570119,0.148388789101497,-0.49011564261075,1.834531531955,0.464051821566612,0.669549436615806,0.195084813549219,-0.987245387535534,1.28613712293953,NA,1.10957118995829,1.95612415424172,0.0581233639297358,-1.54054498723991,0.137531810694762,1.22685641037373,-0.0581198149072101,0.604722258682791,-0.420205630963816,NA,-0.399840152973903,NA,NA,NA,0.275632189117798,NA
"725",1428,2004,1130,7,1,"boston college","BE","utah","MWC",-0.0642454649126473,0.0593050031943612,-0.0370115776591491,-0.108393458477399,1.03615892945161,-0.384706395372635,0.531528565694832,-0.166569278793072,-1.13038669223993,0.050319641764644,-1.5246017001597,-0.755763547866282,0.510618216241761,2.13603127913183,0.0264101130966795,1.28834997576488,2.78007898576206,-1.22016653174639,-2.26519350393011,-0.609062747114888,-1.13162130971613,-0.254786599604997,-0.316699178585697,1.97668266806644,-1.66407070069443,0.241174515336562,-0.172449353827568,1.70218627599754,-0.49136155621474,1.98115198280657,1.55132355999084,1.70038848514453,2.00554877926137,1.3517750702791,-2.15104071941749,-0.93693903878439,-0.993248646431624,1.82509714340714,-0.301782093703165,0.0331141973105258,0.621464575150191,0.404549285028611,-0.687791422653638,-1.69955771323356,NA,0.458155413717673,1.6772751263493,1.90451553000254,-0.316924411055278,-0.278487643327307,1.32561268980228,1.24312502677702,-0.380489068734894,NA,NA,2.32297654405685,NA,NA,NA,NA,NA
"729",1428,2015,1372,-7,0,"stephen f. austin","Slnd","utah","P12",0.884946951707411,-1.59739835276645,-0.454963246133557,2.13457956960296,1.28022841880682,1.63268482041545,-2.52026418523237,-1.8964131738096,2.32399984632008,-0.346976860952804,0.183175741804948,1.05241456950439,1.64320390728851,-0.365548194722984,2.6724246725358,2.43711945408325,0.45367364334653,2.63225369950357,-1.11836709952683,1.19427709960407,0.776284641998059,0.0738190606408045,0.0456111134272195,1.42406435102669,-0.238227660960148,1.2574835121418,2.58057986619829,0.66245260505551,-1.42820794800048,0.746600402365223,0.922010033786757,-0.473874516014354,-0.0531964361744427,0.746722012536188,-0.701157804242765,1.61964850982383,-0.164315735113324,-1.14192910434934,1.04346629379646,-1.67666950230642,1.42563610406294,1.27344306709357,0.272808284911333,0.0489055033175051,1.71884669348696,0.0313267185507223,1.95942437166086,1.21665769532141,-1.20633955720722,1.47458906293168,0.227399292840919,0.77113188920222,2.68859818772631,-0.377252749775173,-0.308717149660212,-0.302396708887455,0.985822431228233,0.60563150142585,0.436347645291702,3.05845678087914,-1.12365912980474
"732",1429,2006,1449,14,1,"washington","P10","utah st.","WAC",-0.992347424351235,0.998330349597218,0.305257695235102,-1.36034294613278,2.77383298249896,-0.448151246385738,0.827090710517018,0.864162567363994,-0.488414083431735,-0.491609268557529,-1.33920051516159,-0.13858729846801,2.19214151599214,0.587320474113685,0.299921655877313,2.24278711331562,-0.481207696973039,1.51257574464954,-1.34799971111611,-0.855747774756066,0.535870744936724,-2.06300294371024,-1.18784283472896,-2.10519636108134,-1.04273618293504,-1.30711003044629,1.13472964161749,3.72087323170506,0.350225138974366,1.72765374989429,1.5745413511967,-0.758957128154657,1.21632272358669,0.804021469502023,-1.29121361646619,2.04144643072844,0.333825171801984,-1.97780456451324,0.624696763716657,1.33589801066845,1.95670943240177,1.55774127336976,-1.15642636049741,-0.516542520764381,NA,1.1693055528881,-0.690589334815734,2.27992135223288,0.45637857625706,1.03405382562063,-1.1683485761826,0.445073548998402,0.856936821406533,NA,NA,0.0526793344247534,NA,NA,NA,NA,NA
"744",1434,2015,1268,3,1,"maryland","B10","valparaiso","Horz",-0.560837747761265,0.462599783816433,0.596953459252968,-0.105740329788748,0.445755201768743,1.77053972759332,1.82392430933904,1.33138148704818,-1.79413982571871,1.45026335021899,-0.0526658512242663,0.008834318076264,-1.49606269969694,1.64144969232346,0.203647597469156,-0.595177803387664,1.11949965341516,-0.941566377519819,-0.348405898916848,-0.0287646785984241,2.02048133968885,0.136678371054673,-1.15712300177985,-0.695744795707599,0.814261994952857,-0.726532133191535,0.717836817562312,-1.94587653161197,-0.326912818699576,-0.912289135208388,-1.49579448076929,0.100209615723989,2.20209332419574,-1.30795839282109,0.161359459240577,-1.33298257569899,0.937590489941348,0.0544662817112795,-0.325098651677805,0.874350801933473,-0.148074999759418,-1.17050246464974,-0.733502581849492,0.274639089768798,-1.56971472237057,-0.882772540884537,-1.30622118478662,-0.925052554579762,-0.282551581794678,-0.0337696126490896,-0.95243096909434,1.4543698472609,0.676356042169778,0.258782754817681,1.45616188561289,1.14688505038603,-0.298645100899125,-1.03559220278078,-0.37183271259129,-0.565633670945175,0.287973677286959
"750",1435,2012,1217,-9,0,"harvard","Ivy","vanderbilt","SEC",0.526261171906222,-0.800489464027443,-1.1695935546619,-0.0112733044458615,-1.32570108523183,1.66162065987387,-2.05086010565325,-2.15138414478923,1.24549102842151,-1.85830877394149,-0.611924078229725,0.24396311391474,-0.486205703179678,0.367145826402688,-0.587571560890718,0.385365533809062,-1.79081073318746,0.254333997508477,-1.26922775134784,0.359866180297614,1.42255072872106,-0.765090812161415,-1.14688305746347,1.26889101756436,-1.35309595230694,1.59622757115349,-1.3865034603316,-2.18252349663308,0.352054014176452,0.225870915786789,0.0861664746656052,-1.52657854703178,1.05448920192349,1.35223339417809,-1.75045703032722,0.0612287461554574,0.405868862877042,-0.419742200912426,1.39398621901389,-1.09853849633063,-1.45663180919623,-1.1001199729044,0.281991978336063,-2.08176900089008,-1.12050722074652,-0.547742258173674,0.087131178780828,-0.0641912600837983,0.29342017339101,-0.562980533616969,0.444328113366895,-1.83432785915373,-0.39149524038837,-1.29232257904097,-1.81312989583716,-2.05754021166183,-0.992154987526934,-1.6760457009997,-0.762953560272002,0.00137556688840013,-0.784321988714632
"754",1437,2005,1314,1,1,"north carolina","ACC","villanova","BE",-0.15716711553653,0.947204535755485,1.44329174588143,0.137021822762456,2.03332434982812,1.41971215617729,0.281335468500842,0.154886137601445,-0.318116421527757,1.0007648613297,2.43930014208249,0.985450467331801,-0.236296290515232,1.36340706304476,0.76552730602074,-0.243020362251046,-1.11752182002221,-1.4426744012424,1.64982697295088,2.40913442042129,-0.363022184587948,0.140530823256027,2.9537381185841,2.81984023967657,-0.712706956871863,1.16076534079861,0.202154611946486,-0.262866974452461,-1.94527340524997,0.233201748751924,-1.14041223275674,0.866655362363793,0.115621128334493,0.736421622054397,-0.737764157908582,-1.7451439979203,-0.247669516411229,1.59875811981058,1.36887487631906,1.28686848408743,2.98882160780838,2.74664564159906,2.88530891211121,0.290922619232865,NA,1.07291563145085,3.89843047132643,1.14032446871834,-1.41243943638168,2.08001524238991,1.2198761197091,2.05391492044428,0.389610462235746,NA,NA,-0.070983780014658,NA,NA,NA,NA,NA
"755",1437,2006,1196,13,1,"florida","SEC","villanova","BE",-0.10081850315438,0.430745815504003,0.355386319819409,-0.267964382612483,0.229311348634177,-2.13108055659877,-0.404163679785145,-0.161427664120841,0.551007639665603,-2.34600450616487,3.02105398388662,2.01697250367422,-0.450972442047366,0.787496350862493,-0.935119779108829,-0.257427117017625,-0.173707644344493,-1.39668082036694,0.611706458145201,4.17217357620138,-0.434520070109119,-3.41661983158471,2.66506355725574,2.26870037417453,-1.01910482415789,-0.871686209976498,-0.759823751267945,-0.266817437638037,0.126907442038166,-0.25427860531431,-2.51384876316738,0.303639307129885,-0.584032137199027,1.90801877972541,-1.51585199749046,-1.14869096319055,0.343838141911161,0.536133552907476,-0.108528673656915,0.103516001940053,0.780472818292832,1.35062393053945,3.77091328854372,-1.13054861654415,NA,-0.139472139273086,2.45119951149375,-0.0883224406063525,0.340140423536848,1.95781677690183,0.316888301343794,0.397096781263823,-1.01394378822322,NA,NA,-1.27888578501721,NA,NA,NA,NA,NA
"757",1437,2006,1284,-13,0,"monmouth","NEC","villanova","BE",3.31731563740575,-2.94457608302698,-3.40282137325145,1.01110320904629,-0.400387266507023,-1.42476636450852,-2.78238211720389,-2.26207762359147,2.42112469224073,-0.523693110557697,0.395149741558254,2.64958032120797,-2.68693428105909,-0.728661609931231,-0.806520884908749,-0.135888253779932,0.484768704416524,-1.37892773174367,-1.49675990736939,1.98515475268559,-2.4993872412262,-2.96312107598289,2.92301828563499,2.71626102662937,-0.783032738767084,-0.678096227749769,-0.832669014996162,1.50933793037909,-1.00731662494867,-0.197538396169073,-0.151261293328435,1.57492235563823,-1.74412386021059,2.20846003244491,-1.26017761488182,-0.821340996646169,-0.946740045987853,1.66812979224684,-3.04900199674279,-3.07546926341262,-1.99996203828042,-0.698265025777463,1.0570872998332,-1.9225872039946,NA,-1.21044380285067,1.38995392579272,-0.198476577113433,-0.991631852922764,2.3412086717838,-0.577838178784253,-0.0150289771729036,-1.2801393882414,NA,NA,0.715521782827718,NA,NA,NA,NA,NA
"761",1437,2009,1314,14,1,"north carolina","ACC","villanova","BE",-0.269864340300831,0.866254346730145,1.64975182878517,0.506233173922471,1.21603303753285,-0.783156569083277,-0.127320358676825,-0.294738345618333,-0.0887934638758582,1.38702634710394,0.765266122315859,-1.06847946384963,0.639437226745856,-0.478101072726033,-0.249259010041725,-0.375498966671095,0.650589050993853,-2.34687097353019,1.22947035339107,0.447000231871967,0.0149263946532145,0.523190188884031,0.410030639898956,0.203311926858471,-0.899017803550503,0.0478534023054337,-0.0996040900993516,0.557201498242362,0.449142585975175,-0.0941255821498996,-2.06245955146823,-2.21223632549015,-0.801615716703516,0.911413581681642,-0.472351160708279,-2.12425947620025,2.69755335426118,-1.19118219375972,0.993439876450608,1.09012790973501,2.58722987129229,2.8486944972065,1.31890416456817,0.302364451501191,NA,1.27441427307788,1.94430364331172,0.526186412201928,1.37969740433554,-0.480679440446852,1.80911005604583,2.33690168682508,0.405524996226447,-0.587550014769554,NA,1.02739755990409,NA,NA,NA,0.469539662139459,NA
"766",1437,2016,1421,-30,0,"unc asheville","BSth","villanova","BE",2.68380955485607,-3.35533402222467,-3.21415752185484,1.82726625340303,1.11269650512408,-0.757455949458101,-2.70173515858201,-1.97637581301982,2.54897979343851,-0.667752070601461,-2.5119109502784,1.0856451411792,0.883126459554131,1.62001585939166,1.17225557668601,0.661372985465195,-0.00421246711335854,0.511353870727705,-1.60928480709014,-2.53605416516479,-2.35064494141768,-0.194403865606284,0.99144511748445,-2.41493412630945,-2.48452020017155,-2.03320049674681,2.96566234600402,1.81887057753228,-0.361344046730083,1.29753270175756,-2.35303019542879,-0.367963646419359,1.56978942627153,1.65929713447266,-2.25623544346307,0.496885194886699,1.61179614936448,-2.07768627514337,-2.41776489649352,-3.10787038657918,-0.609114422723497,-0.380955841033876,-1.22649302235894,-2.37917007214552,1.64260108224303,0.96610579857252,-1.97671460552642,1.60742970591907,-0.114192297700475,1.2705397964678,-2.58565517235801,1.07985931255807,1.23072146845867,-1.20911683329072,0.124438189094445,0.998725084690679,-1.18713682630087,1.34055901075173,0.539722959484591,0.982485941889645,-1.44693277377746
"768",1438,2012,1196,26,1,"florida","SEC","virginia","ACC",-0.439158353283874,0.737052742695499,2.53166636955094,1.72682968851068,1.24405751402899,-0.526693789954012,0.657641687810467,0.190297952756596,-0.965550529504408,1.54809008042626,1.58728820763756,-0.873830904608474,1.60973880240689,-0.425828745251068,1.40967623544229,-0.78474472644433,1.65184382665996,-0.244763255078616,1.88537905023104,0.765896145665375,-0.296754520626836,1.61959115680099,-1.61264740986952,0.343961393088302,2.69498490077663,2.61231891194324,0.336314420366279,2.53108168269628,0.188585031233836,-0.571538331944831,1.82372682707248,-0.146397880523752,-0.992656703744299,-2.67269635581178,2.94126356437316,-0.152953698234484,-0.470884209279339,0.642399641657322,0.0732924314962303,0.743007850299659,2.64222206319659,1.93538908880533,0.286180483343038,3.71457944666909,1.92985222851019,0.742441737836051,1.40539571761394,-0.165476438130989,0.449917717759702,-0.250442401922711,1.34685942907742,2.10652962636111,1.1706941373725,1.57909845437235,1.72280772014026,1.33329390887218,2.54394309052722,-0.979064943485798,1.16147158277613,-0.184132923436493,1.98228310361255
"773",1439,2007,1228,-2,0,"illinois","B10","virginia tech","ACC",0.00676719716189592,-0.0248734962775297,-1.04333765020536,-1.07815788741975,-0.59842369513894,-0.339240606300195,-0.160126652026237,-0.318841559425856,-0.080107442808917,0.476071524579173,-0.486852042009887,2.59079812224835,1.25596102855369,-0.457192141736046,-1.07526325752031,0.133295672341438,-1.49213027412805,-0.318586204343612,-0.612937153495554,-0.626255815246372,-1.0611287523066,2.26607064616025,1.42031504755378,2.30724907889487,2.70373376457111,-1.40385380837954,-0.467289624451423,1.57045436717261,-1.428534532858,-1.75270557133138,1.24055125872248,-0.313082361143032,-0.612055214614888,-2.32044383084573,2.4551144052345,0.334468262232329,0.401656832577775,-0.642629512984765,0.0215083067246965,-0.0533752204739886,-1.50107662397138,-1.76869569066041,-1.61274994127711,1.62551276156154,NA,0.602380587566586,0.381682051923098,-1.87459859234374,-1.50027821668794,1.91169448773116,-1.14226688944632,-1.36970917502832,-0.712602479537889,NA,NA,-1.66972845987693,NA,NA,NA,NA,NA
